Date,Pred
2024-06-26,-6.482889032147208
2024-06-27,-6.5228617121507595
2024-06-28,-6.577991418872336
2024-06-29,-6.43065400887789
2024-06-30,-6.931950001368957
2024-07-01,-6.676905107935549
2024-07-02,-6.630416075487771
2024-07-03,-6.665671577913379
2024-07-04,-6.519812081385174
2024-07-05,-6.095616358925426
2024-07-06,-5.390473345610606
2024-07-07,-6.2159809974319
2024-07-08,-6.099423255893732
2024-07-09,-5.50440413602559
2024-07-10,-6.052868201221566
2024-07-11,-6.356647173542311
2024-07-12,-6.284875452481418
2024-07-13,-6.509478769068105
2024-07-14,-6.689624413249735
2024-07-15,-6.654831974823972
2024-07-16,-6.477860809878752
2024-07-17,-6.337366034461554
2024-07-18,-6.523714839927138
2024-07-19,-6.478072509290926
2024-07-20,-6.50695131193993
2024-07-21,-6.689384164940417
2024-07-22,-6.505901754490068
2024-07-23,-6.571024299159442
2024-07-24,-6.3353091236807595
2024-07-25,-6.525037067165794
2024-07-26,-6.2244502533489765
2024-07-27,-6.66639298150241
2024-07-28,-6.598542905837748
2024-07-29,-6.932607811915136
2024-07-30,-6.618793991208138
2024-07-31,-6.685622594237833
2024-08-01,-6.5490251528407075
2024-08-02,-6.303248510878605
2024-08-03,-6.028005177983984
2024-08-04,-6.154046089657693
2024-08-05,-6.008002486038713
2024-08-06,-4.71709703026645
2024-08-07,-5.671819551504498
2024-08-08,-5.65753817091792
2024-08-09,-5.814944700814674
2024-08-10,-6.052945272882938
2024-08-11,-6.446329054790921
2024-08-12,-6.389471719802817
2024-08-13,-6.118357345792746
2024-08-14,-6.373753395434104
2024-08-15,-6.41027562517076
2024-08-16,-6.385280568544345
2024-08-17,-6.151089169425981
2024-08-18,-6.63289214983463
2024-08-19,-6.594001787101384
2024-08-20,-6.383803403446864
2024-08-21,-6.293007598122806
2024-08-22,-6.28307886827088
2024-08-23,-6.42719256647704
2024-08-24,-6.435718984361168
2024-08-25,-6.414536224093362
2024-08-26,-6.480889614572874
2024-08-27,-6.4163480221723495
2024-08-28,-6.302069513777555
2024-08-29,-6.154006094980254
2024-08-30,-6.432359454060263
2024-08-31,-6.3739831701420435
2024-09-01,-6.690159828873845
2024-09-02,-6.494806745630455
2024-09-03,-6.5458555215503775
2024-09-04,-6.651184259169053
2024-09-05,-6.3509765655992965
2024-09-06,-6.58896515490225
2024-09-07,-6.218946842106586
2024-09-08,-6.546097281189187
2024-09-09,-6.425592513842111
2024-09-10,-6.458938454026768
2024-09-11,-6.547104512921733
2024-09-12,-6.4084312943034245
2024-09-13,-6.632528902153585
2024-09-14,-6.596999744427297
2024-09-15,-6.779000016376434
2024-09-16,-6.701214125003761
2024-09-17,-6.562492800142984
2024-09-18,-6.512620621015497
2024-09-19,-6.316067327216912
2024-09-20,-6.56939656865095
2024-09-21,-6.4655120252408125
2024-09-22,-6.723569025404487
2024-09-23,-6.559395631816729
2024-09-24,-6.478143605338494
2024-09-25,-6.469290298606431
2024-09-26,-6.4343905216791955
2024-09-27,-6.506076231030992
2024-09-28,-6.533442827292262
2024-09-29,-6.685801618869542
2024-09-30,-6.59014599311533
2024-10-01,-6.3558820811034185
2024-10-02,-6.043968814605151
2024-10-03,-6.169303255473464
2024-10-04,-6.057752506023503
2024-10-05,-6.2798122903158955
2024-10-06,-6.572191406640279
2024-10-07,-6.621871671933119
2024-10-08,-6.350361245644267
2024-10-09,-6.3931496550136275
2024-10-10,-6.431829763742668
2024-10-11,-6.479417512235729
2024-10-12,-6.642726530038613
2024-10-13,-6.802725991112003
2024-10-14,-6.7191615595082315
2024-10-15,-6.666139741101644
2024-10-16,-6.327808723875064
2024-10-17,-6.577794177431395
2024-10-18,-6.551000915553581
2024-10-19,-6.696069576505373
2024-10-20,-6.747240469276887
2024-10-21,-6.744299559441475
2024-10-22,-6.589842409449263
2024-10-23,-6.5756899588748965
2024-10-24,-6.691547752675827
2024-10-25,-6.734882021322799
2024-10-26,-6.277339235517648
2024-10-27,-6.6288048328458755
2024-10-28,-6.836151463124407
2024-10-29,-6.60804848855403
2024-10-30,-6.640980821162095
2024-10-31,-6.729063011627816
2024-11-01,-6.662442238838437
2024-11-02,-6.537308438892419
2024-11-03,-6.830643513110758
2024-11-04,-6.4545231421930005
2024-11-05,-6.447980986261588
2024-11-06,-6.427144759399516
2024-11-07,-6.204664769471364
2024-11-08,-6.410108640428934
2024-11-09,-6.256270130055924
2024-11-10,-6.399192342997869
2024-11-11,-5.819032651408936
2024-11-12,-5.833421107936891
2024-11-13,-5.371996243496973
2024-11-14,-5.34199376258243
2024-11-15,-5.429067370479039
2024-11-16,-4.6628539871699894
2024-11-17,-4.771338679270623
2024-11-18,-5.35512237174032
2024-11-19,-4.556356459725711
2024-11-20,-4.714691181359389
2024-11-21,-5.167130956872392
2024-11-22,-5.281158430991674
2024-11-23,-4.881863510669816
2024-11-24,-4.521639814499369
2024-11-25,-4.700960986702826
2024-11-26,-4.901687474407175
2024-11-27,-4.717491927453458
2024-11-28,-4.80523210775399
2024-11-29,-5.138334087637439
2024-11-30,-4.321755768584226
2024-12-01,-4.39534654463917
2024-12-02,-4.335909853919163
2024-12-03,-4.1462502636174765
2024-12-04,-3.8443826248137394
2024-12-05,-4.459934543843406
2024-12-06,-4.43948276037005
2024-12-07,-4.777353560415668
2024-12-08,-4.76450560873449
2024-12-09,-5.240560260033123
2024-12-10,-4.241795483523137
2024-12-11,-4.456603263612814
2024-12-12,-4.919174120444228
2024-12-13,-4.9989352856457785
2024-12-14,-5.138546811482895
2024-12-15,-5.623791770199953
2024-12-16,-5.562431321512369
2024-12-17,-5.491180540285509
2024-12-18,-5.2266888786883445
2024-12-19,-5.044827517269953
2024-12-20,-4.830892890318774
2024-12-21,-4.677016589539347
2024-12-22,-4.957412735100178
2024-12-23,-4.941554104097515
2024-12-24,-4.902480199421417
2024-12-25,-5.165054472384207
2024-12-26,-5.72088047425873
2024-12-27,-5.701752800664911
2024-12-28,-5.5861709329210605
2024-12-29,-5.971723033071251
2024-12-30,-6.076489228322478
2024-12-31,-5.630086139010579
2025-01-01,-5.566321974681736
2025-01-02,-5.486918122513558
2025-01-03,-5.548322569873294
2025-01-04,-5.479416598846252
2025-01-05,-5.760301604359708
2025-01-06,-5.831919801558323
2025-01-07,-5.789099052890247
2025-01-08,-5.495806313460348
2025-01-09,-5.387067146153768
2025-01-10,-5.451849333383652
2025-01-11,-5.262592800010456
2025-01-12,-5.5545804091287625
2025-01-13,-5.8308775422874115
2025-01-14,-5.293862100374364
2025-01-15,-5.516694862923696
2025-01-16,-5.047339828057106
2025-01-17,-5.052226672380639
2025-01-18,-5.447762869490871
2025-01-19,-5.474905692453211
2025-01-20,-5.027980323228682
2025-01-21,-4.7602481321615295
2025-01-22,-5.172146417674663
2025-01-23,-5.577576125787731
2025-01-24,-5.304649757832335
2025-01-25,-5.491649450498177
2025-01-26,-6.003445034539112
2025-01-27,-6.047485776081647
2025-01-28,-5.320546662767688
2025-01-29,-5.7081320693330575
2025-01-30,-5.575936469382896
2025-01-31,-5.8445799650760595
2025-02-01,-5.790669711560643
2025-02-02,-5.951619683451396
2025-02-03,-5.210480931905703
2025-02-04,-4.3466111027425525
2025-02-05,-5.005074352669947
2025-02-06,-5.15605569606346
2025-02-07,-5.125293104658841
2025-02-08,-5.126912546153023
2025-02-09,-5.644589364395517
2025-02-10,-5.605538734509221
2025-02-11,-5.488790033552158
2025-02-12,-5.6098070521733
2025-02-13,-5.39850570572181
2025-02-14,-5.7829407395526164
2025-02-15,-5.7031935127183715
2025-02-16,-6.099963305851627
2025-02-17,-6.22427910744915
2025-02-18,-6.025631572875577
2025-02-19,-5.805040065086809
2025-02-20,-6.117433929255816
2025-02-21,-6.135484287199065
2025-02-22,-5.742575504845316
2025-02-23,-6.205341399155829
2025-02-24,-6.441021496140932
2025-02-25,-5.60225995821853
2025-02-26,-5.2038963372896685
2025-02-27,-5.509884366834688
2025-02-28,-5.704531748469404
