Predicted
-5.865173112423663
-5.7375192492408456
-5.738852981575319
-5.492555689829582
-5.5920786389894035
-5.603421068114967
-5.62639521160753
-5.634488734305048
-5.443784904179627
-5.4853315114299805
-5.420738987347129
-5.518598034288105
-5.430650618966989
-5.5303688802279485
-5.607674940859126
-5.681657883434963
-5.714429169117016
-5.789662800442518
-5.727330154169237
-5.785239117209887
-5.878475509148284
-5.964237838463244
-5.92886976799115
-6.016099450873915
-6.166329147848101
-6.148809692568074
-6.154293896173773
-6.230444002672523
-6.283898229432445
-6.293914477692647
-6.323919937942681
-6.3273364423269
-6.398500095774765
-6.272956711422206
-6.433067805489872
-6.372214418552852
-6.435918370613791
-6.483189250915437
-6.426485733985902
-6.490901995027583
-6.458723953921217
-6.519914147369331
-6.511212789770378
-6.548611136485867
-6.541341034303258
-6.4985811124198465
-6.519976927122091
-6.45640266986801
-6.494236650099981
-6.466288807872339
-6.413927003320593
-6.388269555789783
-6.359666054494787
-6.433464093844506
-6.478926023497383
-6.138136972039597
-6.116604363975421
-6.173548965149781
-6.237999544722709
-6.307843762537492
-6.380814549806662
-6.058463228103018
-5.771140714998563
-5.863401768589479
-5.959610262020704
-5.7825273754659285
-5.384024957614482
-5.31160708913348
-5.400048137713087
-5.5089363662513176
-5.598253575974421
-5.328138165952361
-5.22994391135849
-5.343952731373694
-5.4428936407880295
-5.502853662980419
-5.275636894549937
-5.360704252530217
-5.27156459744132
-5.205710726446773
-5.135282237726374
-5.249737666915942
-5.339977803030473
-5.421961166018796
-5.496440786403155
-5.5288067338691675
-5.563118252472082
-5.6329932076257565
-5.733303772513242
-5.824692978717644
-5.879083105025197
-5.926931795354511
-5.8416432823707005
-5.745453669314556
-5.841849064895776
-5.913400827093111
-5.958087751488418
-6.029322872956409
-6.114082635984031
-6.0834936203182
-6.011913210468599
-6.099238947272473
-6.176532302660649
-5.327278372940488
-4.97114737710622
-5.001639820002683
-5.074345360817416
-5.183635015694852
-5.275504844909607
-5.352242656814549
-5.463783707182261
-5.307595206218635
-5.406368690619532
-5.460392380879694
-5.56445853077084
-5.407530120410301
-5.434987699947733
-5.537936969149992
-5.640649752259701
-5.714457189563925
-5.814638834768003
-5.731865590993724
-5.818582377751106
-5.91178442575913
-5.835167043639346
-5.927454008218241
-5.996741200778991
-6.075751191788638
-6.146582649665877
-6.207524230732727
-6.207124688937011
-6.083497473767396
-6.174174154537936
-6.245531435714114
-6.318295418484057
-6.303788368289247
-6.199659359565934
-6.21593397522487
-6.128193692948239
-6.209953136838175
-6.17606456358963
-5.918951989925386
-5.9723813489220365
-6.088707838931465
-6.14781588256277
-6.136855670054073
-6.173728948075355
-6.228500012499094
-6.206753586550631
-6.274509421875694
-6.31116147547832
-6.383138421981379
-6.446705532422355
-6.511350117084044
-6.494242184874128
-6.550076769387323
-6.503618543285563
-6.625531316389446
-6.657213156638787
-6.405435842923611
-6.2823150665900185
-6.305887819584965
-6.3489025357873
-6.270873993929133
-6.043986575315988
-6.060552598834528
-6.101354857678468
-6.185104073081997
-6.234077411439212
-6.030428171088702
-5.804992108030743
-5.843740809796205
-5.945248114009901
-6.036655799319266
-6.04710549247037
-6.131082891211229
-6.18485505180451
-6.141801554211721
-6.224838606879401
-6.287413908144581
-6.332641181455975
-6.404954610435238
-6.359576028946077
-6.40262572872641
-6.432068357850257
-6.31359598396443
-6.00087940254199
-6.09431797933498
-5.974288066767478
-5.714507919656008
-5.7016892351871125
-5.709570703273854
-5.8131662961609605
-5.901751063253194
-5.9928957988033345
-6.003783910300077
-5.905037173397739
-5.926573412162975
-6.017022393156213
-6.047567671163789
-6.143446780875321
-6.1305349702980925
-6.2126146638991795
-6.287090639630065
-6.192596567932821
-6.1276697515655645
-6.1726424888794185
-6.234619268511072
-6.206128352653145
-6.284904920853169
-6.32197498536647
-6.394777249109103
-6.322124033181764
-6.511025967973013
-6.440746876200724
-6.156962567057391
-6.191087002153555
-6.141120186799113
-6.135635666552288
