Date,Pred
2024-01-04,-4.628401838435227
2024-01-05,-5.885795917400027
2024-01-06,-5.489864948948421
2024-01-07,-5.744081811009334
2024-01-08,-5.795723906700848
2024-01-09,-5.331895114093084
2024-01-10,-5.317087251592614
2024-01-11,-5.4533042076751865
2024-01-12,-5.61643582903835
2024-01-13,-5.463349690438167
2024-01-14,-5.962217955932529
2024-01-15,-6.065259477387937
2024-01-16,-6.24440692747277
2024-01-17,-6.206578345815464
2024-01-18,-6.219751892977559
2024-01-19,-6.190853315049333
2024-01-20,-6.075068950356794
2024-01-21,-6.537321241867845
2024-01-22,-6.676115426939862
2024-01-23,-6.006339416749163
2024-01-24,-5.950651947348215
2024-01-25,-6.307676985861423
2024-01-26,-6.358887288927571
2024-01-27,-6.496635805351838
2024-01-28,-6.855193758734783
2024-01-29,-6.633084111793876
2024-01-30,-6.732690316097161
2024-01-31,-6.625762634329941
2024-02-01,-6.288827943987708
2024-02-02,-6.5075479072900935
2024-02-03,-6.718538828033433
2024-02-04,-6.797307599290718
2024-02-05,-6.845110958602548
2024-02-06,-6.808059803699717
2024-02-07,-6.855449534202764
2024-02-08,-6.920466178261882
2024-02-09,-6.851627970624509
2024-02-10,-6.699348891996692
2024-02-11,-6.8387544333021015
2024-02-12,-6.800384363349819
2024-02-13,-6.423856715394073
2024-02-14,-6.450959033282852
2024-02-15,-6.671971379649126
2024-02-16,-6.459330058935568
2024-02-17,-6.453210160840678
2024-02-18,-6.660021067687861
2024-02-19,-6.796985009181521
2024-02-20,-6.501201116184518
2024-02-21,-6.268282637505269
2024-02-22,-6.381314506060731
2024-02-23,-6.476016334797487
2024-02-24,-6.281830257763859
2024-02-25,-6.462014906667272
2024-02-26,-6.119739336459888
2024-02-27,-6.25754306129122
2024-02-28,-6.230989852494769
2024-02-29,-5.309991075666595
2024-03-01,-5.6225945589347965
2024-03-02,-6.0180044793140315
2024-03-03,-5.742197429847929
2024-03-04,-5.2605180723142935
2024-03-05,-5.401840670444034
2024-03-06,-4.816681293790458
2024-03-07,-5.332852504068919
2024-03-08,-5.087594259003589
2024-03-09,-5.442082065767733
2024-03-10,-5.934324703198679
2024-03-11,-6.00373212656041
2024-03-12,-5.308693362723947
2024-03-13,-5.252026834726388
2024-03-14,-5.380190066666682
2024-03-15,-5.345887642129015
2024-03-16,-4.988856756707614
2024-03-17,-5.189771442006548
2024-03-18,-5.502142685673384
2024-03-19,-5.6093151157367505
2024-03-20,-5.1600440073074285
2024-03-21,-5.276643683496064
2024-03-22,-5.509838347912263
2024-03-23,-5.506948444553541
2024-03-24,-5.9347215614561355
2024-03-25,-5.95199625721046
2024-03-26,-6.001381137693025
2024-03-27,-5.7939803058972705
2024-03-28,-5.707523631388096
2024-03-29,-6.111849798319799
2024-03-30,-5.883101635833837
2024-03-31,-6.322335109012533
2024-04-01,-6.630171734875278
2024-04-02,-5.892021317779204
2024-04-03,-5.714992087388509
2024-04-04,-5.9709009255396905
2024-04-05,-6.166153174802301
2024-04-06,-6.038476282099288
2024-04-07,-6.638341408639251
2024-04-08,-6.72256720289228
2024-04-09,-6.609128503408813
2024-04-10,-6.412244029677911
2024-04-11,-6.284587448541237
2024-04-12,-6.476673144730109
2024-04-13,-4.944205144223481
2024-04-14,-4.889959614802235
2024-04-15,-5.146847161865905
2024-04-16,-5.360620135160916
2024-04-17,-5.234518861033501
2024-04-18,-5.493153941917935
2024-04-19,-5.624322511948446
2024-04-20,-5.518065047746088
2024-04-21,-5.960598658820375
2024-04-22,-6.112337979461046
2024-04-23,-6.096150066051005
2024-04-24,-6.185037221668832
2024-04-25,-4.890097316584295
2024-04-26,-5.569132605959661
2024-04-27,-5.469836412279744
2024-04-28,-5.589730611420052
2024-04-29,-6.061339121157567
2024-04-30,-5.852072304609177
2024-05-01,-5.646051647892943
2024-05-02,-5.505296660444401
2024-05-03,-5.958872903181778
2024-05-04,-6.193853607022847
2024-05-05,-6.463297889484354
2024-05-06,-6.274669204947161
2024-05-07,-6.211004693646138
2024-05-08,-6.35370147116147
2024-05-09,-6.115531748868314
2024-05-10,-6.407633499143804
2024-05-11,-6.370954669966668
2024-05-12,-6.6962403315715475
2024-05-13,-6.86451749662597
2024-05-14,-6.399313792182896
2024-05-15,-6.363219679019204
2024-05-16,-6.360379117281125
2024-05-17,-6.477306091602912
2024-05-18,-6.5544980657251255
2024-05-19,-6.773915452725463
2024-05-20,-6.718269698782753
2024-05-21,-6.467513234881485
2024-05-22,-6.143972103190131
2024-05-23,-6.328234178210546
2024-05-24,-5.990779394412602
2024-05-25,-6.313646642525313
2024-05-26,-6.552205856084999
2024-05-27,-6.686072873285552
2024-05-28,-6.54725815764292
2024-05-29,-6.348151224655224
2024-05-30,-6.550954119424157
2024-05-31,-6.5893101437630985
2024-06-01,-6.660871117789807
2024-06-02,-7.134868802457678
2024-06-03,-6.982445282344102
2024-06-04,-6.857625707001159
2024-06-05,-6.932839557091967
2024-06-06,-7.096476047598868
2024-06-07,-7.032545340344713
2024-06-08,-5.522330012413708
2024-06-09,-6.562186472946573
2024-06-10,-6.743353440566224
2024-06-11,-6.518040349012043
2024-06-12,-5.898772132126068
2024-06-13,-6.142220768106402
2024-06-14,-6.346158270033202
2024-06-15,-6.059135869654012
2024-06-16,-6.5807561967109045
2024-06-17,-6.62684128651191
2024-06-18,-6.0883984064088965
2024-06-19,-5.547248632722219
2024-06-20,-6.185877144229895
2024-06-21,-6.120875452108844
2024-06-22,-6.0339517453958145
2024-06-23,-6.435054057044371
2024-06-24,-6.570566494394727
2024-06-25,-5.928468654897889
2024-06-26,-6.480844111594758
2024-06-27,-6.52036666803
2024-06-28,-6.57544125084411
2024-06-29,-6.428139769558349
2024-06-30,-6.92886032401032
2024-07-01,-6.67360180184089
2024-07-02,-6.627037455690935
2024-07-03,-6.662340618264622
2024-07-04,-6.516538426671847
2024-07-05,-6.093132058115286
2024-07-06,-5.38887306220843
2024-07-07,-6.215140961352644
2024-07-08,-6.098843133461754
2024-07-09,-5.504206654322561
2024-07-10,-6.052744909901869
2024-07-11,-6.355556925890246
2024-07-12,-6.2837155237153635
2024-07-13,-6.508096566231858
2024-07-14,-6.687215485741122
2024-07-15,-6.651995711789615
2024-07-16,-6.474960020759253
2024-07-17,-6.334599714334853
2024-07-18,-6.521178357627919
2024-07-19,-6.475763850868622
2024-07-20,-6.504760016827415
2024-07-21,-6.687016185942321
2024-07-22,-6.503112003906153
2024-07-23,-6.568210443459083
2024-07-24,-6.332528578279019
2024-07-25,-6.522354713392169
2024-07-26,-6.222125067470611
2024-07-27,-6.664169782123327
2024-07-28,-6.596447303436044
2024-07-29,-6.9300730025281805
2024-07-30,-6.616103845815216
2024-07-31,-6.682730121105992
2024-08-01,-6.546396699058246
2024-08-02,-6.300899135284582
2024-08-03,-6.026513972863074
2024-08-04,-6.152968803255524
2024-08-05,-6.007309213144844
2024-08-06,-4.717285835397302
2024-08-07,-5.672773155436429
2024-08-08,-5.658497333766215
2024-08-09,-5.81599559084856
2024-08-10,-6.053768702085633
2024-08-11,-6.44522738692087
2024-08-12,-6.387636073017193
2024-08-13,-6.116039088618867
2024-08-14,-6.371201711638852
2024-08-15,-6.4076748495405695
2024-08-16,-6.382858534004706
2024-08-17,-6.148872546587594
2024-08-18,-6.630299222966887
2024-08-19,-6.5911408318491915
2024-08-20,-6.380785705252875
2024-08-21,-6.290048357024525
2024-08-22,-6.2799534197546265
2024-08-23,-6.424412038258874
2024-08-24,-6.433150512500077
2024-08-25,-6.411966105527636
2024-08-26,-6.478176321382526
2024-08-27,-6.41350944220005
2024-08-28,-6.2996786993093625
2024-08-29,-6.151983675735355
2024-08-30,-6.430588279053177
2024-08-31,-6.372355679829115
2024-09-01,-6.688404625271498
2024-09-02,-6.492682404777324
2024-09-03,-6.543344767398075
2024-09-04,-6.648655172013391
2024-09-05,-6.348409377048849
2024-09-06,-6.58675171730109
2024-09-07,-6.216843162936337
2024-09-08,-6.54419546041876
2024-09-09,-6.423781892311675
2024-09-10,-6.4569052564844664
2024-09-11,-6.545169636043601
2024-09-12,-6.406202786731972
2024-09-13,-6.630406328365506
2024-09-14,-6.594718736253435
2024-09-15,-6.776528532858728
2024-09-16,-6.698635049108004
2024-09-17,-6.559715088009628
2024-09-18,-6.510042072546266
2024-09-19,-6.313752515731107
2024-09-20,-6.5675245293648405
2024-09-21,-6.463800217647753
2024-09-22,-6.721764165517017
2024-09-23,-6.557351053573856
2024-09-24,-6.475838410398318
2024-09-25,-6.467122882888514
2024-09-26,-6.432239567155348
2024-09-27,-6.504276542328743
2024-09-28,-6.531647219278533
2024-09-29,-6.683881294498107
2024-09-30,-6.588021571345267
2024-10-01,-6.353718507590502
2024-10-02,-6.042141213207451
2024-10-03,-6.1678878502582934
2024-10-04,-6.056883689467792
2024-10-05,-6.27920664128803
2024-10-06,-6.571302596690645
2024-10-07,-6.6201926488349265
2024-10-08,-6.3482813978407915
2024-10-09,-6.390779358607574
2024-10-10,-6.429458822397251
2024-10-11,-6.477359981042451
2024-10-12,-6.640780717563839
2024-10-13,-6.800390409418828
2024-10-14,-6.716405145754695
2024-10-15,-6.6631509614210085
2024-10-16,-6.32489672922942
2024-10-17,-6.57520846768536
2024-10-18,-6.548748294508378
2024-10-19,-6.693909342030877
2024-10-20,-6.744975899272303
2024-10-21,-6.7414988514289185
2024-10-22,-6.586978645394191
2024-10-23,-6.572903005758468
2024-10-24,-6.689027876140695
2024-10-25,-6.7325498862941835
2024-10-26,-6.2753356953404005
2024-10-27,-6.626930693709534
2024-10-28,-6.834049882496896
2024-10-29,-6.605890094576555
2024-10-30,-6.638991030994044
2024-10-31,-6.726653887131485
2024-11-01,-6.6600613140628315
2024-11-02,-6.535256269923237
2024-11-03,-6.828507068877549
2024-11-04,-6.452357956090253
2024-11-05,-6.44605474762866
2024-11-06,-6.42537782319926
2024-11-07,-6.203109616486442
2024-11-08,-6.409043935141796
2024-11-09,-6.255178199384311
2024-11-10,-6.3980743740838
2024-11-11,-5.818068718374195
2024-11-12,-5.8326343035475805
2024-11-13,-5.371892692627032
2024-11-14,-5.342564428186506
2024-11-15,-5.430356120294331
2024-11-16,-4.664425272261449
2024-11-17,-4.773624790933541
2024-11-18,-5.357180502936072
2024-11-19,-4.558277437712611
2024-11-20,-4.717034502496066
2024-11-21,-5.1686918326240985
2024-11-22,-5.2819195224971995
2024-11-23,-4.8827120012839
2024-11-24,-4.522016107866006
2024-11-25,-4.701179727876169
2024-11-26,-4.902109366004036
2024-11-27,-4.718136695978301
2024-11-28,-4.805675746752411
2024-11-29,-5.1379811748881075
2024-11-30,-4.321061535676719
2024-12-01,-4.395007322812493
2024-12-02,-4.335655593749456
2024-12-03,-4.146391096466171
2024-12-04,-3.845417413631495
2024-12-05,-4.460746094915079
2024-12-06,-4.439931689473076
2024-12-07,-4.77726206539713
2024-12-08,-4.763747406043816
2024-12-09,-5.238716719182391
2024-12-10,-4.239784153131997
2024-12-11,-4.454943190677524
2024-12-12,-4.917817502359489
2024-12-13,-4.997399629300472
2024-12-14,-5.137162941576289
2024-12-15,-5.621150027166768
2024-12-16,-5.558809806434901
2024-12-17,-5.487281593076153
2024-12-18,-5.222737130754882
2024-12-19,-5.0412625836291625
2024-12-20,-4.828282642066731
2024-12-21,-4.675189446876148
2024-12-22,-4.9562822478007265
2024-12-23,-4.94058622993418
2024-12-24,-4.9015226048143266
2024-12-25,-5.163892337876064
2024-12-26,-5.719116991597383
2024-12-27,-5.699453847706797
2024-12-28,-5.583456491429287
2024-12-29,-5.968399165629606
2024-12-30,-6.0726634540473645
2024-12-31,-5.626447941036848
2025-01-01,-5.563229375526909
2025-01-02,-5.484163501036512
2025-01-03,-5.546177620442809
2025-01-04,-5.477869826597078
2025-01-05,-5.758663233516504
2025-01-06,-5.829895098598595
2025-01-07,-5.786658258179951
2025-01-08,-5.4932961950821095
2025-01-09,-5.384724677789526
2025-01-10,-5.450039684436536
2025-01-11,-5.261410927019501
2025-01-12,-5.553864677296399
2025-01-13,-5.829904236961783
2025-01-14,-5.292664800170195
2025-01-15,-5.515599766468176
2025-01-16,-5.046228043140587
2025-01-17,-5.0515996455533125
2025-01-18,-5.447676999247293
2025-01-19,-5.474462716084327
2025-01-20,-5.027597939042302
2025-01-21,-4.759691542223207
2025-01-22,-5.171524604088974
2025-01-23,-5.577036438190753
2025-01-24,-5.304122700163505
2025-01-25,-5.490661959989995
2025-01-26,-6.001407931002358
2025-01-27,-6.0446537250005115
2025-01-28,-5.317783543357774
2025-01-29,-5.70530156304963
2025-01-30,-5.5731448385354305
2025-01-31,-5.842280526544592
2025-02-01,-5.788663610975566
