Date,Predicted
2024-01-08,-5.761368386847219
2024-01-09,-5.636893198620723
2024-01-10,-5.6443885783365575
2024-01-11,-5.385048519751637
2024-01-12,-5.585889163931266
2024-01-13,-5.530041435894107
2024-01-14,-5.7790625852984565
2024-01-15,-5.718900042888537
2024-01-16,-5.56831180935062
2024-01-17,-5.6267865586265176
2024-01-18,-5.532111341496213
2024-01-19,-5.656299600396209
2024-01-20,-5.456797306217473
2024-01-21,-5.802633318026356
2024-01-22,-5.885225181929661
2024-01-23,-5.728153863223412
2024-01-24,-5.747122880202637
2024-01-25,-5.949995618951729
2024-01-26,-5.862268013904115
2024-01-27,-5.987597550211433
2024-01-28,-6.113371737458491
2024-01-29,-6.13748022182499
2024-01-30,-6.09245604073175
2024-01-31,-6.162722722075121
2024-02-01,-6.143732349654224
2024-02-02,-6.262771861690677
2024-02-03,-6.288441760321844
2024-02-04,-6.360687342490662
2024-02-05,-6.397943327422258
2024-02-06,-6.39819394519683
2024-02-07,-6.42256160733508
2024-02-08,-6.420264398042611
2024-02-09,-6.482039952705049
2024-02-10,-6.515035147105095
2024-02-11,-6.5103120866807735
2024-02-12,-6.436920485561065
2024-02-13,-6.470165348038247
2024-02-14,-6.5235396322636365
2024-02-15,-6.487049924240563
2024-02-16,-6.538334171442526
2024-02-17,-6.504563330446787
2024-02-18,-6.583009368848854
2024-02-19,-6.580803763834402
2024-02-20,-6.599899922164608
2024-02-21,-6.557557014199326
2024-02-22,-6.529040334708711
2024-02-23,-6.56313473786122
2024-02-24,-6.47532814251507
2024-02-25,-6.542021713354612
2024-02-26,-6.452895176560224
2024-02-27,-6.419573926635331
2024-02-28,-6.385745625101971
2024-02-29,-6.2365808698629674
2024-03-01,-6.363166049572158
2024-03-02,-6.452595917211006
2024-03-03,-6.145877646185921
2024-03-04,-5.967264665425406
2024-03-05,-6.072577778969999
2024-03-06,-6.060893871590401
2024-03-07,-6.216717102533582
2024-03-08,-6.263223577720017
2024-03-09,-5.939936464426989
2024-03-10,-5.832118858129717
2024-03-11,-5.980774152601603
2024-03-12,-5.850002601390725
2024-03-13,-5.638296890845585
2024-03-14,-5.251811587712352
2024-03-15,-5.264090392468097
2024-03-16,-5.296691321591902
2024-03-17,-5.448149080422142
2024-03-18,-5.6284192462277
2024-03-19,-5.342794719649938
2024-03-20,-5.168244085899672
2024-03-21,-5.327192140480798
2024-03-22,-5.487643066465703
2024-03-23,-5.526097119079857
2024-03-24,-5.37486165665073
2024-03-25,-5.526131837072228
2024-03-26,-5.376076230963086
2024-03-27,-5.220902629326423
2024-03-28,-5.153764818443293
2024-03-29,-5.473873964369103
2024-03-30,-5.446117313900909
2024-03-31,-5.707699891915311
2024-04-01,-5.84472972865305
2024-04-02,-5.553666403302982
2024-04-03,-5.536981870612227
2024-04-04,-5.708157168215692
2024-04-05,-5.887900147256317
2024-04-06,-5.9306506468436995
2024-04-07,-6.10648244554671
2024-04-08,-6.123363392910896
2024-04-09,-5.985845803109694
2024-04-10,-5.827283622500941
2024-04-11,-5.9223364441050625
2024-04-12,-6.036189720903498
2024-04-13,-5.69319423294941
2024-04-14,-5.808645255761711
2024-04-15,-5.951025460688506
2024-04-16,-5.973412823748609
2024-04-17,-5.858298272050011
2024-04-18,-6.023332825625667
2024-04-19,-6.095754676322837
2024-04-20,-5.069225139976972
2024-04-21,-5.08428151054878
2024-04-22,-5.280031933978131
2024-04-23,-5.301255125050586
2024-04-24,-5.41724940216025
2024-04-25,-5.024484949851961
2024-04-26,-5.293409975554648
2024-04-27,-5.386495797087848
2024-04-28,-5.280068421765596
2024-04-29,-5.6710524679467635
2024-04-30,-5.551056728892525
2024-05-01,-5.574855635942979
2024-05-02,-5.335065330391602
2024-05-03,-5.572486316637412
2024-05-04,-5.791046323920833
2024-05-05,-5.932521031379515
2024-05-06,-5.910706329222759
2024-05-07,-5.956680745798719
2024-05-08,-5.873710107040352
2024-05-09,-5.918875262014607
2024-05-10,-6.08200870907038
2024-05-11,-5.997150053538918
2024-05-12,-6.150281210957383
2024-05-13,-6.206811240972588
2024-05-14,-6.1870570940472875
2024-05-15,-6.235440650625358
2024-05-16,-6.286023062646181
2024-05-17,-6.300219929277567
2024-05-18,-6.225728364302963
2024-05-19,-6.309932883673657
2024-05-20,-6.357999141226695
2024-05-21,-6.340399100958826
2024-05-22,-6.285267710991062
2024-05-23,-6.231859320143021
2024-05-24,-6.1967969324302485
2024-05-25,-6.184208992965056
2024-05-26,-6.324760403215802
2024-05-27,-6.286944184081609
2024-05-28,-6.04095774276369
2024-05-29,-6.116895597521885
2024-05-30,-6.217742761487679
2024-05-31,-6.267977522355761
2024-06-01,-6.263176268866406
2024-06-02,-6.336824017274323
2024-06-03,-6.3667052873744066
2024-06-04,-6.33095105244696
2024-06-05,-6.393547229862354
2024-06-06,-6.427058869184178
2024-06-07,-6.447822644194341
2024-06-08,-6.331877783888224
2024-06-09,-6.544497783645404
2024-06-10,-6.535783689974655
2024-06-11,-6.516731089634828
2024-06-12,-6.5588022370745795
2024-06-13,-6.515893414698097
2024-06-14,-6.659349238121655
2024-06-15,-6.328002732138388
2024-06-16,-6.31325546465467
2024-06-17,-6.310984216824329
2024-06-18,-6.2718793524202585
2024-06-19,-6.135215647251638
2024-06-20,-6.186415122224725
2024-06-21,-6.045148963632011
2024-06-22,-6.103082530495489
2024-06-23,-6.257749504286472
2024-06-24,-6.292354488614685
2024-06-25,-5.939569252064814
2024-06-26,-5.933164725595678
2024-06-27,-6.031346761602508
2024-06-28,-6.106524852399403
2024-06-29,-6.141119843025753
2024-06-30,-6.194329054372714
2024-07-01,-6.224189927604655
2024-07-02,-6.25006874243929
2024-07-03,-6.219063069340471
2024-07-04,-6.267701540004231
2024-07-05,-6.251628955171776
2024-07-06,-6.174391876635095
2024-07-07,-6.352562428895048
2024-07-08,-6.300930272355947
2024-07-09,-6.287300756394988
2024-07-10,-6.366274600174946
2024-07-11,-6.246944956060681
2024-07-12,-5.982566288409611
2024-07-13,-6.165058074652065
2024-07-14,-6.083965247229522
2024-07-15,-5.848005534551275
2024-07-16,-5.852794699805787
2024-07-17,-5.869391696115553
2024-07-18,-5.98487776185543
2024-07-19,-6.036794462452652
2024-07-20,-6.105957066375887
2024-07-21,-6.150503626092786
2024-07-22,-6.011093797336914
2024-07-23,-6.067027169605946
2024-07-24,-6.0873992731855795
2024-07-25,-6.1590103670434875
2024-07-26,-6.155884208585492
2024-07-27,-6.230781965845561
2024-07-28,-6.282995256625029
2024-07-29,-6.36416827330968
2024-07-30,-6.2411483019472325
2024-07-31,-6.203044920280407
2024-08-01,-6.205934241437405
2024-08-02,-6.23786046253345
2024-08-03,-6.168726272044775
2024-08-04,-6.274835415572857
2024-08-05,-6.2829275549638925
2024-08-06,-6.24274161186196
2024-08-07,-6.372863712407902
2024-08-08,-6.424851341742221
2024-08-09,-6.498976519201175
2024-08-10,-6.095917347048568
2024-08-11,-6.252102963845928
2024-08-12,-6.188192040687528
2024-08-13,-6.129252793534569
2024-08-14,-6.223984259683801
2024-08-15,-6.259411981656525
2024-08-16,-5.757130222538649
2024-08-17,-5.915383584970934
2024-08-18,-6.107856278316053
2024-08-19,-6.075068377949763
2024-08-20,-6.051902292773905
2024-08-21,-6.10088989861074
2024-08-22,-6.152669589895576
2024-08-23,-6.193683158530661
2024-08-24,-6.2583970708731425
2024-08-25,-6.271184229945371
2024-08-26,-6.330626365602091
2024-08-27,-6.277491706993024
2024-08-28,-6.2604262371192245
2024-08-29,-6.153460386850452
2024-08-30,-6.290389099213896
2024-08-31,-6.15429406363219
2024-09-01,-6.274647596471875
2024-09-02,-6.24871224308417
2024-09-03,-6.197978174656145
2024-09-04,-6.1923353691534855
2024-09-05,-6.212735535467776
2024-09-06,-6.283671034963892
2024-09-07,-6.295824895046318
2024-09-08,-6.308193437130785
2024-09-09,-6.276518250082111
2024-09-10,-6.159896245347288
2024-09-11,-6.153915136464734
2024-09-12,-6.173251538093276
2024-09-13,-6.2040301149319435
2024-09-14,-6.257555826656118
2024-09-15,-6.261745152750449
2024-09-16,-6.261983778586006
2024-09-17,-6.270746323149102
2024-09-18,-6.315805486970091
2024-09-19,-6.322517489533615
2024-09-20,-6.3722730552351745
2024-09-21,-6.356332408510344
2024-09-22,-6.445299954778045
2024-09-23,-6.386432327727729
2024-09-24,-6.418896931720897
2024-09-25,-6.47310857507845
2024-09-26,-6.4526369949387865
2024-09-27,-6.454451663535633
2024-09-28,-6.506396760771914
2024-09-29,-6.507635555493012
2024-09-30,-6.484116154487104
2024-10-01,-6.501312620287689
2024-10-02,-6.437142990437613
2024-10-03,-6.509477313577636
2024-10-04,-6.37260143089776
2024-10-05,-6.469513434465341
2024-10-06,-6.455434963327201
2024-10-07,-6.566019318299486
2024-10-08,-6.361455126757715
2024-10-09,-6.158163161310847
2024-10-10,-6.234539438318835
2024-10-11,-6.294145455263526
2024-10-12,-6.318897991956349
2024-10-13,-6.382710117774551
2024-10-14,-6.4164263833368
2024-10-15,-6.437468235758477
2024-10-16,-6.398939170610154
2024-10-17,-6.446569524166642
2024-10-18,-6.5003967820098145
2024-10-19,-6.509065162947804
2024-10-20,-6.564827976325453
2024-10-21,-6.613460965950824
2024-10-22,-6.396080595516794
2024-10-23,-6.492889546011512
2024-10-24,-6.510622082256874
2024-10-25,-6.470201378862214
2024-10-26,-6.4576979851134775
2024-10-27,-6.535575330860486
2024-10-28,-6.36304013916883
2024-10-29,-6.336705908912821
2024-10-30,-6.392848574617344
2024-10-31,-6.407853499511835
2024-11-01,-6.451243844989751
2024-11-02,-6.235183268190466
2024-11-03,-6.37562573238508
2024-11-04,-6.384970372161819
2024-11-05,-6.408813104943496
2024-11-06,-6.2936326950202375
2024-11-07,-6.323408290290244
2024-11-08,-6.262567952970466
2024-11-09,-6.316353684699768
2024-11-10,-6.384727601223912
2024-11-11,-6.258549020776284
2024-11-12,-6.330046727229038
2024-11-13,-6.214832938656636
2024-11-14,-6.0433156978361415
2024-11-15,-6.137555598145001
2024-11-16,-5.866275072233941
2024-11-17,-5.9363916692977
2024-11-18,-5.7586377299360185
2024-11-19,-5.282934780960862
2024-11-20,-5.453274942202898
2024-11-21,-5.5626426627761205
2024-11-22,-5.71721055794806
2024-11-23,-4.67125932427754
2024-11-24,-4.7554892549671095
2024-11-25,-4.797169078687817
2024-11-26,-4.7485537202125006
2024-11-27,-4.790217474522655
2024-11-28,-4.82683736583385
2024-11-29,-4.941701656495776
2024-11-30,-4.665783021271609
2024-12-01,-4.699698455130694
2024-12-02,-4.731252899719638
2024-12-03,-4.629219437602482
2024-12-04,-4.556247491705044
2024-12-05,-4.708448165254573
2024-12-06,-4.684901707736266
2024-12-07,-4.632846942251722
2024-12-08,-4.738475918903333
2024-12-09,-4.849484362026451
2024-12-10,-4.636740058746984
2024-12-11,-4.679655833737746
2024-12-12,-4.830053696314226
2024-12-13,-4.848703054919906
2024-12-14,-4.868188859675664
2024-12-15,-5.042427394981621
2024-12-16,-5.027967381710857
2024-12-17,-4.859179707179478
2024-12-18,-4.869386308248528
2024-12-19,-4.848691535777849
2024-12-20,-4.846377375588042
2024-12-21,-4.872176081065943
2024-12-22,-4.987940010162651
2024-12-23,-5.046407993356754
2024-12-24,-5.076401326747667
2024-12-25,-5.253820591943765
2024-12-26,-5.208947409925993
2024-12-27,-5.1556792872779775
2024-12-28,-5.182472901516484
2024-12-29,-5.3587781154980245
2024-12-30,-5.412560461279404
2024-12-31,-5.181436251559577
2025-01-01,-5.225266419354814
2025-01-02,-5.273243495107962
2025-01-03,-5.191366199617447
2025-01-04,-5.289898355226971
2025-01-05,-5.4775924776969225
2025-01-06,-5.499764528260775
2025-01-07,-5.593262737997135
2025-01-08,-5.539637595687244
2025-01-09,-5.1307614084011774
2025-01-10,-5.310444241773949
2025-01-11,-5.23329834540165
2025-01-12,-5.482303210662859
2025-01-13,-5.6885194745328365
2025-01-14,-5.518967471427881
2025-01-15,-5.287883569777114
2025-01-16,-5.254452171872363
2025-01-17,-5.302382166533908
2025-01-18,-5.338311093127984
2025-01-19,-5.486146524090254
2025-01-20,-5.3344451234889805
2025-01-21,-5.339911590262994
2025-01-22,-5.409825107845459
2025-01-23,-4.967210297911384
2025-01-24,-5.076203611736439
2025-01-25,-5.189768652044171
2025-01-26,-5.40404932463193
2025-01-27,-5.224608631985801
2025-01-28,-5.009369497709996
2025-01-29,-5.248095461313949
2025-01-30,-5.245563568050265
2025-01-31,-5.500923437142944
2025-02-01,-5.54760914353019
2025-02-02,-5.692404021851844
2025-02-03,-5.391127897132114
2025-02-04,-5.300991775047735
2025-02-05,-5.412448127456711
2025-02-06,-5.61260527394106
2025-02-07,-5.609302399854475
2025-02-08,-5.699636033893913
2025-02-09,-5.635672252851827
2025-02-10,-5.114817696311601
2025-02-11,-5.23718995654562
2025-02-12,-5.252045995418137
2025-02-13,-5.26810368059047
2025-02-14,-5.457332587186078
2025-02-15,-5.536811907308151
2025-02-16,-5.768255393385216
2025-02-17,-5.875578301595698
2025-02-18,-5.768314527043306
2025-02-19,-5.7928669044365
2025-02-20,-5.849919036082581
2025-02-21,-5.928150282653679
2025-02-22,-5.882727243232342
2025-02-23,-6.02429892137477
2025-02-24,-6.093758943567243
2025-02-25,-5.946460097568332
2025-02-26,-5.819106494476071
2025-02-27,-5.992795284879236
2025-02-28,-6.0552445432943465
