Date,Pred
2024-01-01,0.2011312400692522
2024-01-02,0.25654066897798095
2024-01-03,0.22609938671998525
2024-01-04,0.20073763784648482
2024-01-05,0.22475410507555618
2024-01-06,0.2067990019422381
2024-01-07,0.21380593384486565
2024-01-08,0.14947416442682585
2024-01-09,0.21613129366490338
2024-01-10,0.16535971494277366
2024-01-11,0.19775307967989667
2024-01-12,0.2292097733667312
2024-01-13,0.18209996913713608
2024-01-14,0.20119049379610612
2024-01-15,0.17659004017632388
2024-01-16,0.17640697496502528
2024-01-17,0.20255508095940203
2024-01-18,0.20978717350046322
2024-01-19,0.1880619672136577
2024-01-20,0.1723441435653953
2024-01-21,0.17241479268974436
2024-01-22,0.18771673127316335
2024-01-23,0.16063149680059724
2024-01-24,0.1502988299479483
2024-01-25,0.16514753596475484
2024-01-26,0.14677049565905384
2024-01-27,0.1581938555940831
2024-01-28,0.17182546320633302
2024-01-29,0.15057385383163863
2024-01-30,0.17425765353804273
2024-01-31,0.17317971624010825
2024-02-01,0.15559813492353797
2024-02-02,0.1512200368490446
2024-02-03,0.14744912975859625
2024-02-04,0.17440727033733264
2024-02-05,0.15205034461512312
2024-02-06,0.1507337619488051
2024-02-07,0.14481125953845142
2024-02-08,0.16248496154088826
2024-02-09,0.15725648993536673
2024-02-10,0.16892702713204694
2024-02-11,0.16253833865313866
2024-02-12,0.1729692229393321
2024-02-13,0.19138657884692256
2024-02-14,0.16455021579526657
2024-02-15,0.17804157022968414
2024-02-16,0.17718865993566119
2024-02-17,0.19731475294395776
2024-02-18,0.17927012210445342
2024-02-19,0.1857089649431891
2024-02-20,0.21416952837682707
2024-02-21,0.20647684345735065
2024-02-22,0.19114153506457654
2024-02-23,0.19613258461253874
2024-02-24,0.1653318982382857
2024-02-25,0.1870713387403203
2024-02-26,0.2008391801974874
2024-02-27,0.21758295707597236
2024-02-28,0.20726563128202563
2024-02-29,0.22197104794752562
2024-03-01,0.19535736813910068
2024-03-02,0.21110575801095294
2024-03-03,0.24163952940973715
2024-03-04,0.26206755868720294
2024-03-05,0.26439495953599973
2024-03-06,0.20094406781721802
2024-03-07,0.24525992706929742
2024-03-08,0.29133255115584644
2024-03-09,0.2803194944554572
2024-03-10,0.27946005547308933
2024-03-11,0.2387361285528089
2024-03-12,0.269523673630149
2024-03-13,0.32231182780761136
2024-03-14,0.32054163162600785
2024-03-15,0.31694001820771855
2024-03-16,0.3367432738386628
2024-03-17,0.2608301076264893
2024-03-18,0.3022226880263652
2024-03-19,0.277065776958267
2024-03-20,0.20470860318569079
2024-03-21,0.2559996920721012
2024-03-22,0.25977051283507585
2024-03-23,0.23515036465620248
2024-03-24,0.24215382132367
2024-03-25,0.24468373798978746
2024-03-26,0.2602817522064841
2024-03-27,0.29139618079421487
2024-03-28,0.26370328068149235
2024-03-29,0.2801845375491917
2024-03-30,0.27667615770299836
2024-03-31,0.24751299815317335
2024-04-01,0.2838010766674066
2024-04-02,0.2705957761749081
2024-04-03,0.23728602730484938
2024-04-04,0.22252659234412805
2024-04-05,0.2423380418906743
2024-04-06,0.22005413506510582
2024-04-07,0.22833708357547391
2024-04-08,0.21863176556403047
2024-04-09,0.2634219212233856
2024-04-10,0.23137093318677954
2024-04-11,0.23571552655426958
2024-04-12,0.2625652355364091
2024-04-13,0.2278773512888293
2024-04-14,0.14904199146044103
2024-04-15,0.20291615163277135
2024-04-16,0.16939824076616522
2024-04-17,0.18902924589841844
2024-04-18,0.16079880326870444
2024-04-19,0.1748018824654094
2024-04-20,0.1470995537725487
2024-04-21,0.20276163628745336
2024-04-22,0.17861360407938015
2024-04-23,0.19896239349130015
2024-04-24,0.18376699990133308
2024-04-25,0.23025982589092694
2024-04-26,0.21107520619435874
2024-04-27,0.19952897920688611
2024-04-28,0.21045874271058937
2024-04-29,0.19761158495384423
2024-04-30,0.21279310221290584
2024-05-01,0.17114661512679338
2024-05-02,0.17995523505984634
2024-05-03,0.1625751135404825
2024-05-04,0.1885957962242233
2024-05-05,0.18744307328147192
2024-05-06,0.20218999256818615
2024-05-07,0.199061356646344
2024-05-08,0.19600633790004313
2024-05-09,0.17146740613455724
2024-05-10,0.2077419678478973
2024-05-11,0.18736499928152248
2024-05-12,0.17778646798675862
2024-05-13,0.17166424745226794
2024-05-14,0.18800122578034617
2024-05-15,0.15378233267076086
2024-05-16,0.18658237019465718
2024-05-17,0.15548789547405178
2024-05-18,0.18140662399136093
2024-05-19,0.19446565044017533
2024-05-20,0.1498466160986617
2024-05-21,0.19207231828066654
2024-05-22,0.1912940990378953
2024-05-23,0.19003388182286893
2024-05-24,0.16779736126006237
