Predicted
-5.270385513405392
-5.591415406237871
-5.792764686143111
-5.726122955661324
-5.69979561348515
-6.186086355748411
-6.128435275037938
-6.142950726641281
-6.062516260083787
-6.1525081709602425
-5.8610982482420235
-5.674865704475719
-6.206663996234631
-5.74117865871842
-5.5658349436345596
-6.20676730797073
-5.717933138361799
-5.739158035400242
-6.104906458070723
-6.208685067772528
-5.727831143039172
-6.133579473818812
-5.708180109837495
-5.6829927988600595
-5.757054916665141
-6.197069188077237
-5.691605130722107
-5.635976258519317
-5.754522737678189
-6.197546259946101
-6.093101352277562
-5.759860898106643
-6.1204686279642875
-6.215328984647789
-6.149157672968083
-6.19544701068503
-5.707396371512084
-5.6862316580112715
-5.732948268603084
-6.094839869206194
-6.1875112590480414
-6.127603560153985
-6.097463171874392
-5.675437084713772
-6.094133228566784
-5.77139538937772
-6.195893484227429
-5.50616645198194
-5.976676864795976
-6.183040993789764
-5.750249231107914
-5.763777005100945
-5.772216763726081
-5.780208457313214
-5.330903655850931
-5.761409136554628
-5.775472259525483
-5.37650619811088
-5.06861304980487
-5.754049324917484
-6.136208643972765
-5.771351421573515
-5.733709727193786
-5.476653141065575
-5.6705494980340845
-6.226588657822275
-6.182432974107511
-6.072399935227322
-5.404674611770331
-5.703497979108061
-5.629718810079077
-5.648936935622208
-5.677460383763082
-6.22157055167732
-6.139440931935225
-5.705298979263627
-6.132593731184583
-5.623564729558613
-5.633581695018631
-6.126628588682782
-6.223306189177169
-6.208358234153277
-6.133551704214059
-6.1432990355858905
-5.884367416015756
-5.456335365931622
-6.223376678454517
-6.184383678050114
-5.700024255104305
-6.197805114971337
-6.227829339050718
-6.064189604040434
-5.562932913904528
-5.779428857550563
-5.772139390697802
-4.668634591129296
-5.117793470960396
-5.854752812016923
-5.589380731960792
-6.171017543561972
-6.121095370914748
-5.679194096738357
-5.778108321453256
-5.6062341669018485
-6.185017735279174
-6.074701835531155
-6.226877323621949
-5.304766184973106
-5.96832531086206
-6.221002433473516
-6.231773627603226
-5.721507688167042
-6.221719750691009
-5.854964841294395
-5.760983267361237
-6.23360134000834
-5.935545791702401
-5.778602340572334
-5.751181126241725
-6.219911936695141
-6.212526456605116
-6.2030857693152655
-6.12799995815014
-5.984965275913489
-5.741872634757383
-5.775713132443604
-6.236292399211305
-5.689860044266816
-6.015137402312332
-5.709519732527544
-6.013111837236097
-5.788033236386587
-6.06357313295548
-5.775710493938895
-5.7881096073004645
-6.222898051547041
-5.755312559874517
-6.10585000322642
-5.737408691518788
-5.759674494543672
-5.903540032557319
-5.780063637896519
-6.1879987190503645
-6.245665974138254
-6.240264332157404
-6.247225484701093
-5.724077397038561
-5.7919491716596
-6.083449146526616
-5.7810714378949015
-5.781211245643888
-5.549835526056737
-6.006407987695629
-6.178835277634828
-5.763225501318047
-5.639342596345026
-5.652832344026439
-5.914740071307615
-5.732175957512557
-6.2448202813811395
-5.763935564978553
-5.470428436808417
-5.739468753657863
-6.121830026550396
-6.252475701210533
-6.246119756728775
-5.689686806529937
-6.2433205760616275
-5.768033594358054
-6.0760924233691656
-5.806873684813411
-6.233954048128097
-6.211073415239625
-6.25710003674326
-6.122023674079255
-6.221420731624676
-6.211610048230063
-5.615805282599237
-5.728183668714031
-5.80988998189362
-5.945334037550658
-5.30148624869165
-5.606555292372344
-5.638856616944722
-6.259344212136623
-5.793428672230017
-5.8084375979077425
-5.7017915470441185
-5.944742998519912
-6.124166077861613
-6.258430828385773
-6.19803977660712
-5.792404172843809
-5.697743905657533
-5.816002063888156
-6.258191714005122
-5.613243935350891
-6.0290029205821325
-6.195581647189134
-6.231671665042993
-6.115029070693282
-6.26550297739252
-5.773541495127395
-5.821263819907674
-6.258467650916801
-6.250248059027756
-6.266045798352083
-5.725346028803301
-6.181083889543832
-6.053876719231286
-6.112559391798053
-6.2142126824799835
-6.209559756817872
-5.141447695501259
-6.241090513373795
-6.264475940829054
-5.6509704421535005
-5.70737535120116
-6.248153428258653
-5.808294208825564
-5.737060787221243
-5.8257169877407575
-6.20189583294937
-6.273021010872966
-6.1086581588319016
-5.734020943127776
-5.623655853836129
-5.821087578451018
-5.562649266544036
-6.244676247725933
-6.1594192313502365
-6.046010547363614
-5.989653384421716
-5.82295179411386
-6.276998613074715
-6.1115838585623266
-5.953715550160423
-6.1223727637840115
-5.560826016144397
-5.636328836142308
-6.211754724272873
-5.711208330506629
-6.270264120818403
-5.71905411489061
-6.158331384209979
-6.222988641865847
-6.261030706279426
-5.802646527771559
-6.214631504220597
-6.221897890410384
-5.819704995139764
-5.721961813527683
-6.244865471622286
-5.83889316502419
-6.192401436198063
-5.770389953822557
-6.159385305345998
-6.212826196373523
-5.766204314745952
-6.2586176511069755
-6.190955334535068
-6.282253030533439
-5.674823888829685
-5.845731880491232
-6.251015691476547
-6.289433447419807
-5.64912852318396
-5.853717231778809
-6.1961048693096545
-6.278772302847002
-6.190464680015743
-6.291491473518351
-5.843327469097827
-5.820136572378965
-5.804381443347403
-5.815437353396949
-6.243400922115118
-6.229467579390533
-5.854090525187576
