Date,Predicted
2024-01-04,-2.781150621523491
2024-01-05,-2.7850652612173166
2024-01-06,-2.784527787069768
2024-01-07,-2.7867566302359963
2024-01-08,-2.7842563822313458
2024-01-09,-2.7754589418699194
2024-01-10,-2.7766666486585807
2024-01-11,-2.7736961419034962
2024-01-12,-2.7783996539873144
2024-01-13,-2.7721468037400596
2024-01-14,-2.657922519117577
2024-01-15,-2.780828138244818
2024-01-16,-2.7846102479965387
2024-01-17,-2.7864733778226696
2024-01-18,-2.6709103848371516
2024-01-19,-2.7855354136510346
2024-01-20,-2.788009537092408
2024-01-21,-2.7923453963908393
2024-01-22,-2.7964969265556956
2024-01-23,-2.7939946451914115
2024-01-24,-2.7979453426081227
2024-01-25,-2.801156095281846
2024-01-26,-2.804877117947001
2024-01-27,-2.8075905868686926
2024-01-28,-2.8097576870527163
2024-01-29,-2.7503369210278628
2024-01-30,-2.8143030597657885
2024-01-31,-2.815964586057823
2024-02-01,-2.816163436680949
2024-02-02,-2.8196862036281027
2024-02-03,-2.822906051156011
2024-02-04,-2.823317819344425
2024-02-05,-2.8202263671075056
2024-02-06,-2.822760055140573
2024-02-07,-2.825238784126896
2024-02-08,-2.8239156801608645
2024-02-09,-2.732936623030773
2024-02-10,-2.826115378973462
2024-02-11,-2.8319040546932093
2024-02-12,-2.832480225479684
2024-02-13,-2.8344017372647
2024-02-14,-2.8340873003249927
2024-02-15,-2.7132229446282756
2024-02-16,-2.8345505869248786
2024-02-17,-2.8333447172336603
2024-02-18,-2.735183489886604
2024-02-19,-2.8336704864603104
2024-02-20,-2.8328245555084455
2024-02-21,-2.831354528313052
2024-02-22,-2.711014504040105
2024-02-23,-2.830888940271721
2024-02-24,-2.8281619300476093
2024-02-25,-2.8256627534955694
2024-02-26,-2.823792314665702
2024-02-27,-2.8243794578817214
2024-02-28,-2.8249810511283178
2024-02-29,-2.685282762710832
2024-03-01,-2.827814206428071
2024-03-02,-2.818270781304295
2024-03-03,-2.812148440887852
2024-03-04,-2.813750205162749
2024-03-05,-2.815572917915088
2024-03-06,-2.80844982158144
2024-03-07,-2.7957971083386566
2024-03-08,-2.6911672806513334
2024-03-09,-2.6862399065362563
2024-03-10,-2.801387845761325
2024-03-11,-2.8049903060869865
2024-03-12,-2.6724793580541544
2024-03-13,-2.786208103783156
2024-03-14,-2.7927747586292404
2024-03-15,-2.7979950274268974
2024-03-16,-2.8006182169510234
2024-03-17,-2.6533553034520287
2024-03-18,-2.7883311416069034
2024-03-19,-2.780858364464782
2024-03-20,-2.7750037904939107
2024-03-21,-2.7712174193437655
2024-03-22,-2.7796272534862982
2024-03-23,-2.7858058307472118
2024-03-24,-2.7914849501178436
2024-03-25,-2.7966177902064504
2024-03-26,-2.799234165667692
2024-03-27,-2.8019242615191904
2024-03-28,-2.8059828632672854
2024-03-29,-2.812163820135112
2024-03-30,-2.817818248822262
2024-03-31,-2.821053181437562
2024-04-01,-2.8245999963870014
2024-04-02,-2.718129589901856
2024-04-03,-2.81088702481977
2024-04-04,-2.81547685597883
2024-04-05,-2.8192777240700564
2024-04-06,-2.821329193432229
2024-04-07,-2.8251505563921793
2024-04-08,-2.8297778304470262
2024-04-09,-2.8291285169552367
2024-04-10,-2.7016193690517474
2024-04-11,-2.82823480509856
2024-04-12,-2.831751097677747
2024-04-13,-2.7586838789423256
2024-04-14,-2.7405473804558396
2024-04-15,-2.743548036206874
2024-04-16,-2.748842530569545
2024-04-17,-2.756721558161142
2024-04-18,-2.7628265787189004
2024-04-19,-2.764952186865628
2024-04-20,-2.772077794207481
2024-04-21,-2.763166637007362
2024-04-22,-2.7695804746251853
2024-04-23,-2.7734198305945075
2024-04-24,-2.7798956921955473
2024-04-25,-2.7705143477429313
2024-04-26,-2.7715923190533798
2024-04-27,-2.656123751366259
2024-04-28,-2.7838915127932427
2024-04-29,-2.788155625695659
2024-04-30,-2.797054744466445
2024-05-01,-2.6857326037425313
2024-05-02,-2.7924641452250354
2024-05-03,-2.8011188461241567
2024-05-04,-2.7975283336443377
2024-05-05,-2.8024022868921246
2024-05-06,-2.678198967476928
2024-05-07,-2.8110422503679016
2024-05-08,-2.8153003409860657
2024-05-09,-2.8191298049529308
2024-05-10,-2.715799022195785
2024-05-11,-2.814642066706428
2024-05-12,-2.816815536342263
2024-05-13,-2.8200855169646757
2024-05-14,-2.8238992897683426
2024-05-15,-2.702509116298824
2024-05-16,-2.8194959422171215
2024-05-17,-2.8197159183478737
2024-05-18,-2.8171735244837466
2024-05-19,-2.8196416397544457
2024-05-20,-2.8176746989603125
2024-05-21,-2.8094644924437433
2024-05-22,-2.8115588618412604
2024-05-23,-2.8133934514513554
2024-05-24,-2.8148491286412485
2024-05-25,-2.8148543402992416
2024-05-26,-2.816193239168771
2024-05-27,-2.688188516314379
2024-05-28,-2.81745318149891
2024-05-29,-2.8195836938752574
2024-05-30,-2.8205915822087877
2024-05-31,-2.823356999552529
2024-06-01,-2.8260728388586718
2024-06-02,-2.829258245243289
2024-06-03,-2.693534195179866
2024-06-04,-2.8313760333303835
2024-06-05,-2.8340027366775695
2024-06-06,-2.8364480544497073
2024-06-07,-2.838454690218637
2024-06-08,-2.8253205547754328
2024-06-09,-2.821682410520741
2024-06-10,-2.8218541453106827
2024-06-11,-2.8220286275133137
2024-06-12,-2.8195493912496863
2024-06-13,-2.818436825939725
2024-06-14,-2.8144543958327763
2024-06-15,-2.8145110871228836
2024-06-16,-2.8156387921017667
2024-06-17,-2.816550836618327
2024-06-18,-2.809985146673922
2024-06-19,-2.80368785064679
2024-06-20,-2.804398036499888
2024-06-21,-2.806529996416688
2024-06-22,-2.8086282660288804
2024-06-23,-2.8048274942569553
2024-06-24,-2.8069589899734053
2024-06-25,-2.8087473337060307
2024-06-26,-2.8077733228022352
2024-06-27,-2.810277784009052
2024-06-28,-2.812639494868553
2024-06-29,-2.8142311451566298
2024-06-30,-2.8170497547771607
2024-07-01,-2.8161264931968253
2024-07-02,-2.8217252977561538
2024-07-03,-2.8234319476310046
2024-07-04,-2.8143042159724354
2024-07-05,-2.8026114740190753
2024-07-06,-2.8041409744771704
2024-07-07,-2.801504168585424
2024-07-08,-2.7966016364608968
2024-07-09,-2.7963064056133637
2024-07-10,-2.796499353384027
2024-07-11,-2.799525148620429
2024-07-12,-2.802159250295576
2024-07-13,-2.801489957557193
2024-07-14,-2.8021195284601093
2024-07-15,-2.8024107554328648
2024-07-16,-2.8032921250310943
2024-07-17,-2.806355382113722
2024-07-18,-2.8046587567567913
2024-07-19,-2.706374298268156
2024-07-20,-2.7808702106200793
2024-07-21,-2.684606616831475
2024-07-22,-2.817228810328101
2024-07-23,-2.808512026955935
2024-07-24,-2.805525465782813
2024-07-25,-2.8067111424264044
2024-07-26,-2.808416744404222
2024-07-27,-2.7636059735454683
2024-07-28,-2.810373538880261
2024-07-29,-2.8115859074100413
2024-07-30,-2.814295572203646
2024-07-31,-2.816834636312268
2024-08-01,-2.819335339539958
2024-08-02,-2.7177332923170736
2024-08-03,-2.7979825002455496
2024-08-04,-2.7981580241487465
2024-08-05,-2.7964035040192305
2024-08-06,-2.796002539607194
2024-08-07,-2.7969822597800746
2024-08-08,-2.7978427631019387
2024-08-09,-2.780883660533961
2024-08-10,-2.7831013971879055
2024-08-11,-2.7855450008719056
2024-08-12,-2.7847711546885328
2024-08-13,-2.6746363691578257
2024-08-14,-2.6745058223111147
2024-08-15,-2.7903328053370298
2024-08-16,-2.7909899823551587
2024-08-17,-2.6780544675347753
2024-08-18,-2.795196274938881
2024-08-19,-2.798081761810673
2024-08-20,-2.796893897373307
2024-08-21,-2.797417780259871
2024-08-22,-2.67902433159259
2024-08-23,-2.7961193363573873
2024-08-24,-2.7914859267678724
2024-08-25,-2.7932903854224227
2024-08-26,-2.7933949673398955
2024-08-27,-2.7915104286148202
2024-08-28,-2.789621711143085
2024-08-29,-2.7915894926843365
2024-08-30,-2.793881169081333
2024-08-31,-2.693303858159672
2024-09-01,-2.7946449604895265
2024-09-02,-2.7935602514656597
2024-09-03,-2.7891868748836752
2024-09-04,-2.7871824001395256
2024-09-05,-2.788386558976872
2024-09-06,-2.787947090512924
2024-09-07,-2.7898822731673505
2024-09-08,-2.789759817883659
2024-09-09,-2.789975502923282
2024-09-10,-2.79132376014258
2024-09-11,-2.7933440887518346
2024-09-12,-2.7948930200471738
2024-09-13,-2.7959286736879743
2024-09-14,-2.797170297998765
2024-09-15,-2.6896912613298958
2024-09-16,-2.7974349364816167
2024-09-17,-2.79869812491576
2024-09-18,-2.8009584002629646
2024-09-19,-2.801032957453184
2024-09-20,-2.8012624123696703
2024-09-21,-2.8031684687751732
2024-09-22,-2.687800296093401
2024-09-23,-2.8030962016061443
2024-09-24,-2.804479376351218
2024-09-25,-2.804281137690476
2024-09-26,-2.805966220203608
2024-09-27,-2.802413173803737
2024-09-28,-2.8039090117677015
2024-09-29,-2.8046023285071886
2024-09-30,-2.8063206933466844
2024-10-01,-2.800874753574019
2024-10-02,-2.7934647044139846
2024-10-03,-2.793261651580756
2024-10-04,-2.7941367377228583
2024-10-05,-2.7941677117017667
2024-10-06,-2.7954295102415982
2024-10-07,-2.79676555161325
2024-10-08,-2.7976280957469553
2024-10-09,-2.6963595695853666
2024-10-10,-2.7172479201899082
2024-10-11,-2.800576790650422
2024-10-12,-2.8011179009520726
2024-10-13,-2.8029859507330688
2024-10-14,-2.8049065514899807
2024-10-15,-2.799350749026809
2024-10-16,-2.8005873924643354
2024-10-17,-2.800799742802597
2024-10-18,-2.800766969836764
2024-10-19,-2.800743243607441
2024-10-20,-2.802088881360814
2024-10-21,-2.796419000588784
2024-10-22,-2.7952146863334715
2024-10-23,-2.7959090249491267
2024-10-24,-2.795897438601229
2024-10-25,-2.79701960442547
2024-10-26,-2.690232398615536
2024-10-27,-2.6924335004310684
2024-10-28,-2.791267296512415
2024-10-29,-2.791922900666215
2024-10-30,-2.7898400646383315
2024-10-31,-2.7898381441368634
2024-11-01,-2.7868439599210655
2024-11-02,-2.7879270287360507
2024-11-03,-2.7890704360483696
2024-11-04,-2.7878551679986074
2024-11-05,-2.7891789969130585
2024-11-06,-2.787472605685833
2024-11-07,-2.686926466432648
2024-11-08,-2.783948730643161
2024-11-09,-2.77952413563585
2024-11-10,-2.780644619237844
2024-11-11,-2.773816467102555
2024-11-12,-2.6691124615742505
2024-11-13,-2.768441840109201
2024-11-14,-2.7675411632558915
2024-11-15,-2.7709510592307334
2024-11-16,-2.587454901970943
2024-11-17,-2.7036822851409106
2024-11-18,-2.7111636539551984
2024-11-19,-2.682309182748352
2024-11-20,-2.6984095466087714
2024-11-21,-2.709096503686356
2024-11-22,-2.7235818787051147
2024-11-23,-2.674417198886131
2024-11-24,-2.665734102680266
2024-11-25,-2.684524384768835
2024-11-26,-2.6889020000132353
2024-11-27,-2.6734940656703117
2024-11-28,-2.6930194209504212
2024-11-29,-2.6939216742217313
2024-11-30,-2.539972571462037
2024-12-01,-2.5753909317979837
2024-12-02,-2.592987948338167
2024-12-03,-2.620042123200709
2024-12-04,-2.64665016465559
2024-12-05,-2.664912968799818
2024-12-06,-2.6800085257656012
2024-12-07,-2.6797614690907507
2024-12-08,-2.6996143830614705
2024-12-09,-2.717431616622503
2024-12-10,-2.6707974822513108
2024-12-11,-2.690968925198665
2024-12-12,-2.7014036775038375
2024-12-13,-2.7135512250503617
2024-12-14,-2.729396411631227
2024-12-15,-2.7418297532840006
2024-12-16,-2.7548499099842227
2024-12-17,-2.7638057252112644
2024-12-18,-2.776830192255053
2024-12-19,-2.753596654548855
2024-12-20,-2.744797853872724
2024-12-21,-2.753180332489741
2024-12-22,-2.758396603940231
2024-12-23,-2.7629505508148333
2024-12-24,-2.7603737023983355
2024-12-25,-2.7657536560558635
2024-12-26,-2.7731515484269864
2024-12-27,-2.763574606775075
