Date,Predicted
2024-11-03,-6.549165388780258
2024-11-04,-6.340563665589949
2024-11-05,-6.57771810717292
2024-11-06,-6.406265220281479
2024-11-07,-6.406571533204088
2024-11-08,-5.961951944417491
2024-11-09,-5.6976274415286
2024-11-10,-5.6023274804235195
2024-11-11,-5.427848753551517
2024-11-12,-5.4780672369327785
2024-11-13,-5.337403609076212
2024-11-14,-5.393007725680918
2024-11-15,-5.86718987632542
2024-11-16,-4.3224900905633366
2024-11-17,-4.765755211861166
2024-11-18,-5.125741868214081
2024-11-19,-5.052560884170379
2024-11-20,-4.903787525995732
2024-11-21,-4.6242110373280045
2024-11-22,-4.814008974298619
2024-11-23,-4.686581459788199
2024-11-24,-4.773939188255027
2024-11-25,-4.988306884455687
2024-11-26,-5.14718971635778
2024-11-27,-4.52132444165068
2024-11-28,-4.700398579799023
2024-11-29,-4.5991674847545285
2024-11-30,-4.524715561665151
2024-12-01,-4.780821449174367
2024-12-02,-4.9424456578103095
2024-12-03,-4.887544377688577
2024-12-04,-5.0900824669660745
2024-12-05,-5.023259747822915
2024-12-06,-5.211397941556001
2024-12-07,-4.5225639758586675
2024-12-08,-4.722310211151712
2024-12-09,-5.101889637671901
2024-12-10,-4.9677861592172095
2024-12-11,-5.228036462602915
2024-12-12,-5.438197398823012
2024-12-13,-5.354920336111036
2024-12-14,-5.306770599648577
2024-12-15,-5.142625336173862
2024-12-16,-5.100133286802182
2024-12-17,-5.0889646049299575
2024-12-18,-5.163562363183957
2024-12-19,-5.066846648143336
2024-12-20,-5.038937002894794
2024-12-21,-5.10654825758559
2024-12-22,-5.225004568486683
2024-12-23,-5.608959619701703
2024-12-24,-5.457907400807875
2024-12-25,-5.404201963690703
2024-12-26,-5.754301468436271
2024-12-27,-5.65233188010354
2024-12-28,-5.415920247551699
2024-12-29,-5.464059480541517
2024-12-30,-5.419970039265364
2024-12-31,-5.6196086176847215
2025-01-01,-5.6976108778377395
2025-01-02,-5.424619760609106
2025-01-03,-5.639947425090403
2025-01-04,-5.54119750740493
2025-01-05,-5.523581687246489
2025-01-06,-5.566272142272339
2025-01-07,-5.703937672836024
2025-01-08,-5.288343493606586
2025-01-09,-5.590800259443908
2025-01-10,-5.784293060123191
2025-01-11,-5.3390705587851315
2025-01-12,-5.599762678360399
2025-01-13,-5.40074847447051
2025-01-14,-5.480939428754246
2025-01-15,-5.664288238297018
2025-01-16,-4.997481551715723
2025-01-17,-5.049929175986137
2025-01-18,-5.0168823157444455
2025-01-19,-5.211494048056526
2025-01-20,-5.276552252957948
2025-01-21,-5.170340943357494
2025-01-22,-5.361829965900883
2025-01-23,-5.848344750170426
2025-01-24,-5.851531826071819
2025-01-25,-5.4331676005465654
2025-01-26,-5.725806521785086
2025-01-27,-5.634311828971866
2025-01-28,-5.9617805268583774
2025-01-29,-5.8619430432707125
2025-01-30,-6.05461883447825
2025-01-31,-5.514182066440065
2025-02-01,-5.284697181737922
2025-02-02,-5.407894897999763
2025-02-03,-5.0933919359233615
2025-02-04,-5.298010632084471
2025-02-05,-5.251954072250712
2025-02-06,-5.544135297161725
2025-02-07,-5.5007359784845855
2025-02-08,-5.551027272973492
2025-02-09,-5.681224003545108
2025-02-10,-5.676392485668352
2025-02-11,-5.886143631954647
2025-02-12,-5.98481802974096
2025-02-13,-6.1012545732869645
2025-02-14,-6.231057959403322
2025-02-15,-6.225686662146986
2025-02-16,-6.069457664413561
2025-02-17,-6.304848607305919
2025-02-18,-6.3781040324622795
2025-02-19,-6.008686496970288
2025-02-20,-6.434529388023943
2025-02-21,-6.467461562416122
2025-02-22,-5.718908471296274
2025-02-23,-5.746838682847698
2025-02-24,-5.773380638186579
2025-02-25,-5.430716892234829
